"DATE","TZ","TEMP"
2014-11-01 07:00:00,"Etc/GMT-7",4.207
2014-11-01 09:00:00,"Etc/GMT-7",4.102
2014-11-01 11:00:00,"Etc/GMT-7",4.102
2014-11-01 13:00:00,"Etc/GMT-7",4.311
2014-11-01 15:00:00,"Etc/GMT-7",4.519
2014-11-01 17:00:00,"Etc/GMT-7",4.623
2014-11-01 19:00:00,"Etc/GMT-7",4.519
2014-11-01 21:00:00,"Etc/GMT-7",4.519
2014-11-01 23:00:00,"Etc/GMT-7",4.415
2014-11-02 01:00:00,"Etc/GMT-7",4.415
2014-11-02 03:00:00,"Etc/GMT-7",4.415
2014-11-02 05:00:00,"Etc/GMT-7",4.311
2014-11-02 07:00:00,"Etc/GMT-7",4.207
2014-11-02 09:00:00,"Etc/GMT-7",4.102
2014-11-02 11:00:00,"Etc/GMT-7",4.207
2014-11-02 13:00:00,"Etc/GMT-7",4.415
2014-11-02 15:00:00,"Etc/GMT-7",4.623
2014-11-02 17:00:00,"Etc/GMT-7",4.727
2014-11-02 19:00:00,"Etc/GMT-7",4.831
2014-11-02 21:00:00,"Etc/GMT-7",4.831
2014-11-02 23:00:00,"Etc/GMT-7",4.934
2014-11-03 01:00:00,"Etc/GMT-7",5.037
2014-11-03 03:00:00,"Etc/GMT-7",5.141
2014-11-03 05:00:00,"Etc/GMT-7",5.244
2014-11-03 07:00:00,"Etc/GMT-7",5.347
2014-11-03 09:00:00,"Etc/GMT-7",5.45
2014-11-03 11:00:00,"Etc/GMT-7",5.552
2014-11-03 13:00:00,"Etc/GMT-7",5.757
2014-11-03 15:00:00,"Etc/GMT-7",5.757
2014-11-03 17:00:00,"Etc/GMT-7",5.757
2014-11-03 19:00:00,"Etc/GMT-7",5.757
2014-11-03 21:00:00,"Etc/GMT-7",5.757
2014-11-03 23:00:00,"Etc/GMT-7",5.655
2014-11-04 01:00:00,"Etc/GMT-7",5.655
2014-11-04 03:00:00,"Etc/GMT-7",5.655
2014-11-04 05:00:00,"Etc/GMT-7",5.757
2014-11-04 07:00:00,"Etc/GMT-7",5.962
2014-11-04 09:00:00,"Etc/GMT-7",5.962
2014-11-04 11:00:00,"Etc/GMT-7",5.962
2014-11-04 13:00:00,"Etc/GMT-7",5.962
2014-11-04 15:00:00,"Etc/GMT-7",5.86
2014-11-04 17:00:00,"Etc/GMT-7",5.86
2014-11-04 19:00:00,"Etc/GMT-7",5.655
2014-11-04 21:00:00,"Etc/GMT-7",5.552
2014-11-04 23:00:00,"Etc/GMT-7",5.45
2014-11-05 01:00:00,"Etc/GMT-7",5.45
2014-11-05 03:00:00,"Etc/GMT-7",5.347
2014-11-05 05:00:00,"Etc/GMT-7",5.347
2014-11-05 07:00:00,"Etc/GMT-7",5.45
2014-11-05 09:00:00,"Etc/GMT-7",5.552
2014-11-05 11:00:00,"Etc/GMT-7",5.655
2014-11-05 13:00:00,"Etc/GMT-7",5.962
2014-11-05 15:00:00,"Etc/GMT-7",6.064
2014-11-05 17:00:00,"Etc/GMT-7",6.064
2014-11-05 19:00:00,"Etc/GMT-7",6.166
2014-11-05 21:00:00,"Etc/GMT-7",6.166
2014-11-05 23:00:00,"Etc/GMT-7",6.166
2014-11-06 01:00:00,"Etc/GMT-7",6.268
2014-11-06 03:00:00,"Etc/GMT-7",6.37
2014-11-06 05:00:00,"Etc/GMT-7",6.471
2014-11-06 07:00:00,"Etc/GMT-7",6.573
2014-11-06 09:00:00,"Etc/GMT-7",6.674
2014-11-06 11:00:00,"Etc/GMT-7",6.674
2014-11-06 13:00:00,"Etc/GMT-7",6.674
2014-11-06 15:00:00,"Etc/GMT-7",6.471
2014-11-06 17:00:00,"Etc/GMT-7",6.37
2014-11-06 19:00:00,"Etc/GMT-7",5.86
2014-11-06 21:00:00,"Etc/GMT-7",4.831
2014-11-06 23:00:00,"Etc/GMT-7",4.934
2014-11-07 01:00:00,"Etc/GMT-7",5.141
2014-11-07 03:00:00,"Etc/GMT-7",5.037
2014-11-07 05:00:00,"Etc/GMT-7",4.831
2014-11-07 07:00:00,"Etc/GMT-7",4.519
2014-11-07 09:00:00,"Etc/GMT-7",4.207
2014-11-07 11:00:00,"Etc/GMT-7",4.102
2014-11-07 13:00:00,"Etc/GMT-7",4.207
2014-11-07 15:00:00,"Etc/GMT-7",4.415
2014-11-07 17:00:00,"Etc/GMT-7",4.415
2014-11-07 19:00:00,"Etc/GMT-7",4.311
2014-11-07 21:00:00,"Etc/GMT-7",4.102
2014-11-07 23:00:00,"Etc/GMT-7",3.788
2014-11-08 01:00:00,"Etc/GMT-7",3.578
2014-11-08 03:00:00,"Etc/GMT-7",3.683
2014-11-08 05:00:00,"Etc/GMT-7",3.788
2014-11-08 07:00:00,"Etc/GMT-7",3.893
2014-11-08 09:00:00,"Etc/GMT-7",3.893
2014-11-08 11:00:00,"Etc/GMT-7",3.998
2014-11-08 13:00:00,"Etc/GMT-7",4.207
2014-11-08 15:00:00,"Etc/GMT-7",4.415
2014-11-08 17:00:00,"Etc/GMT-7",4.727
2014-11-08 19:00:00,"Etc/GMT-7",4.831
2014-11-08 21:00:00,"Etc/GMT-7",4.831
2014-11-08 23:00:00,"Etc/GMT-7",4.831
2014-11-09 01:00:00,"Etc/GMT-7",4.934
2014-11-09 03:00:00,"Etc/GMT-7",4.934
2014-11-09 05:00:00,"Etc/GMT-7",4.934
2014-11-09 07:00:00,"Etc/GMT-7",4.934
2014-11-09 09:00:00,"Etc/GMT-7",4.934
2014-11-09 11:00:00,"Etc/GMT-7",5.141
2014-11-09 13:00:00,"Etc/GMT-7",5.244
2014-11-09 15:00:00,"Etc/GMT-7",5.141
2014-11-09 17:00:00,"Etc/GMT-7",4.934
2014-11-09 19:00:00,"Etc/GMT-7",4.207
2014-11-09 21:00:00,"Etc/GMT-7",4.207
2014-11-09 23:00:00,"Etc/GMT-7",4.311
2014-11-10 01:00:00,"Etc/GMT-7",4.415
2014-11-10 03:00:00,"Etc/GMT-7",4.415
2014-11-10 05:00:00,"Etc/GMT-7",4.311
2014-11-10 07:00:00,"Etc/GMT-7",4.207
2014-11-10 09:00:00,"Etc/GMT-7",3.998
2014-11-10 11:00:00,"Etc/GMT-7",3.683
2014-11-10 13:00:00,"Etc/GMT-7",3.367
2014-11-10 15:00:00,"Etc/GMT-7",3.472
2014-11-10 17:00:00,"Etc/GMT-7",3.367
2014-11-10 19:00:00,"Etc/GMT-7",3.261
2014-11-10 21:00:00,"Etc/GMT-7",3.155
2014-11-10 23:00:00,"Etc/GMT-7",2.943
2014-11-11 01:00:00,"Etc/GMT-7",2.837
2014-11-11 03:00:00,"Etc/GMT-7",2.73
2014-11-11 05:00:00,"Etc/GMT-7",2.517
2014-11-11 07:00:00,"Etc/GMT-7",2.303
2014-11-11 09:00:00,"Etc/GMT-7",2.088
2014-11-11 11:00:00,"Etc/GMT-7",1.872
2014-11-11 13:00:00,"Etc/GMT-7",1.872
2014-11-11 15:00:00,"Etc/GMT-7",1.764
2014-11-11 17:00:00,"Etc/GMT-7",1.548
2014-11-11 19:00:00,"Etc/GMT-7",1.33
2014-11-11 21:00:00,"Etc/GMT-7",1.112
2014-11-11 23:00:00,"Etc/GMT-7",1.003
2014-11-12 01:00:00,"Etc/GMT-7",0.784
2014-11-12 03:00:00,"Etc/GMT-7",0.784
2014-11-12 05:00:00,"Etc/GMT-7",0.784
2014-11-12 07:00:00,"Etc/GMT-7",0.674
2014-11-12 09:00:00,"Etc/GMT-7",0.674
2014-11-12 11:00:00,"Etc/GMT-7",0.674
2014-11-12 13:00:00,"Etc/GMT-7",0.674
2014-11-12 15:00:00,"Etc/GMT-7",0.674
2014-11-12 17:00:00,"Etc/GMT-7",0.784
2014-11-12 19:00:00,"Etc/GMT-7",0.784
2014-11-12 21:00:00,"Etc/GMT-7",0.784
2014-11-12 23:00:00,"Etc/GMT-7",0.784
2014-11-13 01:00:00,"Etc/GMT-7",0.674
2014-11-13 03:00:00,"Etc/GMT-7",0.674
2014-11-13 05:00:00,"Etc/GMT-7",0.674
2014-11-13 07:00:00,"Etc/GMT-7",0.674
2014-11-13 09:00:00,"Etc/GMT-7",0.563
2014-11-13 11:00:00,"Etc/GMT-7",0.674
2014-11-13 13:00:00,"Etc/GMT-7",0.674
2014-11-13 15:00:00,"Etc/GMT-7",0.784
2014-11-13 17:00:00,"Etc/GMT-7",0.784
2014-11-13 19:00:00,"Etc/GMT-7",0.784
2014-11-13 21:00:00,"Etc/GMT-7",0.784
2014-11-13 23:00:00,"Etc/GMT-7",0.784
2014-11-14 01:00:00,"Etc/GMT-7",0.784
2014-11-14 03:00:00,"Etc/GMT-7",0.674
2014-11-14 05:00:00,"Etc/GMT-7",0.674
2014-11-14 07:00:00,"Etc/GMT-7",0.563
2014-11-14 09:00:00,"Etc/GMT-7",0.563
2014-11-14 11:00:00,"Etc/GMT-7",0.563
2014-11-14 13:00:00,"Etc/GMT-7",0.563
2014-11-14 15:00:00,"Etc/GMT-7",0.453
2014-11-14 17:00:00,"Etc/GMT-7",0.453
2014-11-14 19:00:00,"Etc/GMT-7",0.453
2014-11-14 21:00:00,"Etc/GMT-7",0.453
2014-11-14 23:00:00,"Etc/GMT-7",0.453
2014-11-15 01:00:00,"Etc/GMT-7",0.453
2014-11-15 03:00:00,"Etc/GMT-7",0.343
2014-11-15 05:00:00,"Etc/GMT-7",0.343
2014-11-15 07:00:00,"Etc/GMT-7",0.343
2014-11-15 09:00:00,"Etc/GMT-7",0.343
2014-11-15 11:00:00,"Etc/GMT-7",0.343
2014-11-15 13:00:00,"Etc/GMT-7",0.232
2014-11-15 15:00:00,"Etc/GMT-7",0.232
2014-11-15 17:00:00,"Etc/GMT-7",0.232
2014-11-15 19:00:00,"Etc/GMT-7",0.232
2014-11-15 21:00:00,"Etc/GMT-7",0.232
2014-11-15 23:00:00,"Etc/GMT-7",0.232
2014-11-16 01:00:00,"Etc/GMT-7",0.232
2014-11-16 03:00:00,"Etc/GMT-7",0.232
2014-11-16 05:00:00,"Etc/GMT-7",0.232
2014-11-16 07:00:00,"Etc/GMT-7",0.232
2014-11-16 09:00:00,"Etc/GMT-7",0.232
2014-11-16 11:00:00,"Etc/GMT-7",0.232
2014-11-16 13:00:00,"Etc/GMT-7",0.232
2014-11-16 15:00:00,"Etc/GMT-7",0.232
2014-11-16 17:00:00,"Etc/GMT-7",0.232
2014-11-16 19:00:00,"Etc/GMT-7",0.232
2014-11-16 21:00:00,"Etc/GMT-7",0.232
2014-11-16 23:00:00,"Etc/GMT-7",0.232
2014-11-17 01:00:00,"Etc/GMT-7",0.232
2014-11-17 03:00:00,"Etc/GMT-7",0.343
2014-11-17 05:00:00,"Etc/GMT-7",0.343
2014-11-17 07:00:00,"Etc/GMT-7",0.343
2014-11-17 09:00:00,"Etc/GMT-7",0.343
2014-11-17 11:00:00,"Etc/GMT-7",0.343
2014-11-17 13:00:00,"Etc/GMT-7",0.343
2014-11-17 15:00:00,"Etc/GMT-7",0.343
2014-11-17 17:00:00,"Etc/GMT-7",0.453
2014-11-17 19:00:00,"Etc/GMT-7",0.453
2014-11-17 21:00:00,"Etc/GMT-7",0.453
2014-11-17 23:00:00,"Etc/GMT-7",0.453
2014-11-18 01:00:00,"Etc/GMT-7",0.453
2014-11-18 03:00:00,"Etc/GMT-7",0.453
2014-11-18 05:00:00,"Etc/GMT-7",0.453
2014-11-18 07:00:00,"Etc/GMT-7",0.453
2014-11-18 09:00:00,"Etc/GMT-7",0.563
2014-11-18 11:00:00,"Etc/GMT-7",0.563
2014-11-18 13:00:00,"Etc/GMT-7",0.563
2014-11-18 15:00:00,"Etc/GMT-7",0.563
2014-11-18 17:00:00,"Etc/GMT-7",0.563
2014-11-18 19:00:00,"Etc/GMT-7",0.563
2014-11-18 21:00:00,"Etc/GMT-7",0.674
2014-11-18 23:00:00,"Etc/GMT-7",0.674
2014-11-19 01:00:00,"Etc/GMT-7",0.674
2014-11-19 03:00:00,"Etc/GMT-7",0.784
2014-11-19 05:00:00,"Etc/GMT-7",0.784
2014-11-19 07:00:00,"Etc/GMT-7",0.784
2014-11-19 09:00:00,"Etc/GMT-7",0.893
2014-11-19 11:00:00,"Etc/GMT-7",1.003
2014-11-19 13:00:00,"Etc/GMT-7",1.112
2014-11-19 15:00:00,"Etc/GMT-7",1.221
2014-11-19 17:00:00,"Etc/GMT-7",1.33
2014-11-19 19:00:00,"Etc/GMT-7",1.548
2014-11-19 21:00:00,"Etc/GMT-7",1.764
2014-11-19 23:00:00,"Etc/GMT-7",1.872
2014-11-20 01:00:00,"Etc/GMT-7",1.98
2014-11-20 03:00:00,"Etc/GMT-7",1.98
2014-11-20 05:00:00,"Etc/GMT-7",1.98
2014-11-20 07:00:00,"Etc/GMT-7",1.98
2014-11-20 09:00:00,"Etc/GMT-7",1.98
2014-11-20 11:00:00,"Etc/GMT-7",2.088
2014-11-20 13:00:00,"Etc/GMT-7",2.195
2014-11-20 15:00:00,"Etc/GMT-7",2.303
2014-11-20 17:00:00,"Etc/GMT-7",2.41
2014-11-20 19:00:00,"Etc/GMT-7",2.41
2014-11-20 21:00:00,"Etc/GMT-7",2.41
2014-11-20 23:00:00,"Etc/GMT-7",2.517
2014-11-21 01:00:00,"Etc/GMT-7",2.517
2014-11-21 03:00:00,"Etc/GMT-7",2.624
2014-11-21 05:00:00,"Etc/GMT-7",2.73
2014-11-21 07:00:00,"Etc/GMT-7",2.73
2014-11-21 09:00:00,"Etc/GMT-7",2.837
2014-11-21 11:00:00,"Etc/GMT-7",2.943
2014-11-21 13:00:00,"Etc/GMT-7",3.049
2014-11-21 15:00:00,"Etc/GMT-7",3.049
2014-11-21 17:00:00,"Etc/GMT-7",3.261
2014-11-21 19:00:00,"Etc/GMT-7",3.472
2014-11-21 21:00:00,"Etc/GMT-7",3.788
2014-11-21 23:00:00,"Etc/GMT-7",3.683
2014-11-22 01:00:00,"Etc/GMT-7",3.472
2014-11-22 03:00:00,"Etc/GMT-7",2.73
2014-11-22 05:00:00,"Etc/GMT-7",2.624
2014-11-22 07:00:00,"Etc/GMT-7",2.517
2014-11-22 09:00:00,"Etc/GMT-7",1.872
2014-11-22 11:00:00,"Etc/GMT-7",1.764
2014-11-22 13:00:00,"Etc/GMT-7",1.548
2014-11-22 15:00:00,"Etc/GMT-7",1.33
2014-11-22 17:00:00,"Etc/GMT-7",1.221
2014-11-22 19:00:00,"Etc/GMT-7",1.112
2014-11-22 21:00:00,"Etc/GMT-7",1.112
2014-11-22 23:00:00,"Etc/GMT-7",1.112
2014-11-23 01:00:00,"Etc/GMT-7",1.112
2014-11-23 03:00:00,"Etc/GMT-7",1.112
2014-11-23 05:00:00,"Etc/GMT-7",1.112
2014-11-23 07:00:00,"Etc/GMT-7",1.112
2014-11-23 09:00:00,"Etc/GMT-7",1.112
2014-11-23 11:00:00,"Etc/GMT-7",0.893
2014-11-23 13:00:00,"Etc/GMT-7",0.784
2014-11-23 15:00:00,"Etc/GMT-7",0.784
2014-11-23 17:00:00,"Etc/GMT-7",0.784
2014-11-23 19:00:00,"Etc/GMT-7",0.893
2014-11-23 21:00:00,"Etc/GMT-7",1.003
2014-11-23 23:00:00,"Etc/GMT-7",1.003
2014-11-24 01:00:00,"Etc/GMT-7",1.003
2014-11-24 03:00:00,"Etc/GMT-7",1.112
2014-11-24 05:00:00,"Etc/GMT-7",1.112
2014-11-24 07:00:00,"Etc/GMT-7",1.112
2014-11-24 09:00:00,"Etc/GMT-7",1.112
2014-11-24 11:00:00,"Etc/GMT-7",1.112
2014-11-24 13:00:00,"Etc/GMT-7",1.112
2014-11-24 15:00:00,"Etc/GMT-7",1.221
2014-11-24 17:00:00,"Etc/GMT-7",1.112
2014-11-24 19:00:00,"Etc/GMT-7",1.221
2014-11-24 21:00:00,"Etc/GMT-7",1.221
2014-11-24 23:00:00,"Etc/GMT-7",1.548
2014-11-25 01:00:00,"Etc/GMT-7",2.088
2014-11-25 03:00:00,"Etc/GMT-7",1.98
2014-11-25 05:00:00,"Etc/GMT-7",2.195
2014-11-25 07:00:00,"Etc/GMT-7",2.195
2014-11-25 09:00:00,"Etc/GMT-7",2.41
2014-11-25 11:00:00,"Etc/GMT-7",2.943
2014-11-25 13:00:00,"Etc/GMT-7",3.472
2014-11-25 15:00:00,"Etc/GMT-7",3.893
2014-11-25 17:00:00,"Etc/GMT-7",3.998
2014-11-25 19:00:00,"Etc/GMT-7",4.102
2014-11-25 21:00:00,"Etc/GMT-7",4.207
2014-11-25 23:00:00,"Etc/GMT-7",4.311
2014-11-26 01:00:00,"Etc/GMT-7",4.311
2014-11-26 03:00:00,"Etc/GMT-7",4.415
2014-11-26 05:00:00,"Etc/GMT-7",4.415
2014-11-26 07:00:00,"Etc/GMT-7",4.415
2014-11-26 09:00:00,"Etc/GMT-7",4.415
2014-11-26 11:00:00,"Etc/GMT-7",4.519
2014-11-26 13:00:00,"Etc/GMT-7",4.519
2014-11-26 15:00:00,"Etc/GMT-7",4.623
2014-11-26 17:00:00,"Etc/GMT-7",4.727
2014-11-26 19:00:00,"Etc/GMT-7",4.727
2014-11-26 21:00:00,"Etc/GMT-7",4.727
2014-11-26 23:00:00,"Etc/GMT-7",4.831
2014-11-27 01:00:00,"Etc/GMT-7",4.831
2014-11-27 03:00:00,"Etc/GMT-7",4.727
2014-11-27 05:00:00,"Etc/GMT-7",4.831
2014-11-27 07:00:00,"Etc/GMT-7",4.934
2014-11-27 09:00:00,"Etc/GMT-7",5.037
2014-11-27 11:00:00,"Etc/GMT-7",5.037
2014-11-27 13:00:00,"Etc/GMT-7",5.037
2014-11-27 15:00:00,"Etc/GMT-7",5.037
2014-11-27 17:00:00,"Etc/GMT-7",5.037
2014-11-27 19:00:00,"Etc/GMT-7",5.037
2014-11-27 21:00:00,"Etc/GMT-7",5.037
2014-11-27 23:00:00,"Etc/GMT-7",5.037
2014-11-28 01:00:00,"Etc/GMT-7",5.037
2014-11-28 03:00:00,"Etc/GMT-7",4.934
2014-11-28 05:00:00,"Etc/GMT-7",4.934
2014-11-28 07:00:00,"Etc/GMT-7",4.934
2014-11-28 09:00:00,"Etc/GMT-7",4.934
2014-11-28 11:00:00,"Etc/GMT-7",4.934
2014-11-28 13:00:00,"Etc/GMT-7",4.934
2014-11-28 15:00:00,"Etc/GMT-7",4.727
2014-11-28 17:00:00,"Etc/GMT-7",3.367
2014-11-28 19:00:00,"Etc/GMT-7",2.195
2014-11-28 21:00:00,"Etc/GMT-7",1.656
2014-11-28 23:00:00,"Etc/GMT-7",1.439
2014-11-29 01:00:00,"Etc/GMT-7",1.221
2014-11-29 03:00:00,"Etc/GMT-7",1.003
2014-11-29 05:00:00,"Etc/GMT-7",1.003
2014-11-29 07:00:00,"Etc/GMT-7",0.893
2014-11-29 09:00:00,"Etc/GMT-7",0.893
2014-11-29 11:00:00,"Etc/GMT-7",0.893
2014-11-29 13:00:00,"Etc/GMT-7",0.893
2014-11-29 15:00:00,"Etc/GMT-7",0.893
2014-11-29 17:00:00,"Etc/GMT-7",0.893
2014-11-29 19:00:00,"Etc/GMT-7",0.893
2014-11-29 21:00:00,"Etc/GMT-7",0.893
2014-11-29 23:00:00,"Etc/GMT-7",0.784
2014-11-30 01:00:00,"Etc/GMT-7",0.784
2014-11-30 03:00:00,"Etc/GMT-7",0.784
2014-11-30 05:00:00,"Etc/GMT-7",0.784
2014-11-30 07:00:00,"Etc/GMT-7",0.784
2014-11-30 09:00:00,"Etc/GMT-7",0.674
2014-11-30 11:00:00,"Etc/GMT-7",0.674
2014-11-30 13:00:00,"Etc/GMT-7",0.674
2014-11-30 15:00:00,"Etc/GMT-7",0.674
2014-11-30 17:00:00,"Etc/GMT-7",0.674
2014-11-30 19:00:00,"Etc/GMT-7",0.674
2014-11-30 21:00:00,"Etc/GMT-7",0.674
2014-11-30 23:00:00,"Etc/GMT-7",0.674
2014-12-01 01:00:00,"Etc/GMT-7",0.674
2014-12-01 03:00:00,"Etc/GMT-7",0.674
2014-12-01 05:00:00,"Etc/GMT-7",0.674
2014-12-01 07:00:00,"Etc/GMT-7",0.674
2014-12-01 09:00:00,"Etc/GMT-7",0.674
2014-12-01 11:00:00,"Etc/GMT-7",0.674
2014-12-01 13:00:00,"Etc/GMT-7",0.674
2014-12-01 15:00:00,"Etc/GMT-7",0.674
2014-12-01 17:00:00,"Etc/GMT-7",0.674
2014-12-01 19:00:00,"Etc/GMT-7",0.674
2014-12-01 21:00:00,"Etc/GMT-7",0.674
2014-12-01 23:00:00,"Etc/GMT-7",0.674
2014-12-02 01:00:00,"Etc/GMT-7",0.674
2014-12-02 03:00:00,"Etc/GMT-7",0.674
2014-12-02 05:00:00,"Etc/GMT-7",0.674
2014-12-02 07:00:00,"Etc/GMT-7",0.674
2014-12-02 09:00:00,"Etc/GMT-7",0.674
2014-12-02 11:00:00,"Etc/GMT-7",0.674
2014-12-02 13:00:00,"Etc/GMT-7",0.674
2014-12-02 15:00:00,"Etc/GMT-7",0.674
2014-12-02 17:00:00,"Etc/GMT-7",0.674
2014-12-02 19:00:00,"Etc/GMT-7",0.674
2014-12-02 21:00:00,"Etc/GMT-7",0.674
2014-12-02 23:00:00,"Etc/GMT-7",0.674
2014-12-03 01:00:00,"Etc/GMT-7",0.674
2014-12-03 03:00:00,"Etc/GMT-7",0.674
2014-12-03 05:00:00,"Etc/GMT-7",0.674
2014-12-03 07:00:00,"Etc/GMT-7",0.674
2014-12-03 09:00:00,"Etc/GMT-7",0.674
2014-12-03 11:00:00,"Etc/GMT-7",0.674
2014-12-03 13:00:00,"Etc/GMT-7",0.784
2014-12-03 15:00:00,"Etc/GMT-7",0.784
2014-12-03 17:00:00,"Etc/GMT-7",0.784
2014-12-03 19:00:00,"Etc/GMT-7",0.784
2014-12-03 21:00:00,"Etc/GMT-7",0.784
2014-12-03 23:00:00,"Etc/GMT-7",0.784
2014-12-04 01:00:00,"Etc/GMT-7",0.674
2014-12-04 03:00:00,"Etc/GMT-7",0.674
2014-12-04 05:00:00,"Etc/GMT-7",0.674
2014-12-04 07:00:00,"Etc/GMT-7",0.674
2014-12-04 09:00:00,"Etc/GMT-7",0.674
2014-12-04 11:00:00,"Etc/GMT-7",0.674
2014-12-04 13:00:00,"Etc/GMT-7",0.674
2014-12-04 15:00:00,"Etc/GMT-7",0.674
2014-12-04 17:00:00,"Etc/GMT-7",0.674
2014-12-04 19:00:00,"Etc/GMT-7",0.784
2014-12-04 21:00:00,"Etc/GMT-7",0.784
2014-12-04 23:00:00,"Etc/GMT-7",0.893
2014-12-05 01:00:00,"Etc/GMT-7",0.893
2014-12-05 03:00:00,"Etc/GMT-7",0.893
2014-12-05 05:00:00,"Etc/GMT-7",0.893
2014-12-05 07:00:00,"Etc/GMT-7",1.003
2014-12-05 09:00:00,"Etc/GMT-7",1.003
2014-12-05 11:00:00,"Etc/GMT-7",1.112
2014-12-05 13:00:00,"Etc/GMT-7",1.112
2014-12-05 15:00:00,"Etc/GMT-7",1.221
2014-12-05 17:00:00,"Etc/GMT-7",1.221
2014-12-05 19:00:00,"Etc/GMT-7",1.33
2014-12-05 21:00:00,"Etc/GMT-7",1.33
2014-12-05 23:00:00,"Etc/GMT-7",1.33
2014-12-06 01:00:00,"Etc/GMT-7",1.439
2014-12-06 03:00:00,"Etc/GMT-7",1.439
2014-12-06 05:00:00,"Etc/GMT-7",1.439
2014-12-06 07:00:00,"Etc/GMT-7",1.33
2014-12-06 09:00:00,"Etc/GMT-7",1.439
2014-12-06 11:00:00,"Etc/GMT-7",1.439
2014-12-06 13:00:00,"Etc/GMT-7",1.33
2014-12-06 15:00:00,"Etc/GMT-7",1.439
2014-12-06 17:00:00,"Etc/GMT-7",1.548
2014-12-06 19:00:00,"Etc/GMT-7",1.548
2014-12-06 21:00:00,"Etc/GMT-7",1.656
2014-12-06 23:00:00,"Etc/GMT-7",1.764
2014-12-07 01:00:00,"Etc/GMT-7",1.872
2014-12-07 03:00:00,"Etc/GMT-7",1.872
2014-12-07 05:00:00,"Etc/GMT-7",1.98
2014-12-07 07:00:00,"Etc/GMT-7",1.98
2014-12-07 09:00:00,"Etc/GMT-7",2.088
2014-12-07 11:00:00,"Etc/GMT-7",2.195
2014-12-07 13:00:00,"Etc/GMT-7",2.303
2014-12-07 15:00:00,"Etc/GMT-7",2.517
2014-12-07 17:00:00,"Etc/GMT-7",2.517
2014-12-07 19:00:00,"Etc/GMT-7",2.517
2014-12-07 21:00:00,"Etc/GMT-7",2.517
2014-12-07 23:00:00,"Etc/GMT-7",2.624
2014-12-08 01:00:00,"Etc/GMT-7",2.624
2014-12-08 03:00:00,"Etc/GMT-7",2.837
2014-12-08 05:00:00,"Etc/GMT-7",2.943
2014-12-08 07:00:00,"Etc/GMT-7",3.049
2014-12-08 09:00:00,"Etc/GMT-7",2.943
2014-12-08 11:00:00,"Etc/GMT-7",2.943
2014-12-08 13:00:00,"Etc/GMT-7",3.049
2014-12-08 15:00:00,"Etc/GMT-7",3.261
2014-12-08 17:00:00,"Etc/GMT-7",3.367
2014-12-08 19:00:00,"Etc/GMT-7",3.472
2014-12-08 21:00:00,"Etc/GMT-7",3.683
2014-12-08 23:00:00,"Etc/GMT-7",3.893
2014-12-09 01:00:00,"Etc/GMT-7",4.102
2014-12-09 03:00:00,"Etc/GMT-7",4.311
2014-12-09 05:00:00,"Etc/GMT-7",4.415
2014-12-09 07:00:00,"Etc/GMT-7",4.519
2014-12-09 09:00:00,"Etc/GMT-7",4.727
2014-12-09 11:00:00,"Etc/GMT-7",4.831
2014-12-09 13:00:00,"Etc/GMT-7",4.934
2014-12-09 15:00:00,"Etc/GMT-7",5.037
2014-12-09 17:00:00,"Etc/GMT-7",5.037
2014-12-09 19:00:00,"Etc/GMT-7",4.934
2014-12-09 21:00:00,"Etc/GMT-7",4.831
2014-12-09 23:00:00,"Etc/GMT-7",4.727
2014-12-10 01:00:00,"Etc/GMT-7",4.727
2014-12-10 03:00:00,"Etc/GMT-7",4.727
2014-12-10 05:00:00,"Etc/GMT-7",4.727
2014-12-10 07:00:00,"Etc/GMT-7",4.831
2014-12-10 09:00:00,"Etc/GMT-7",4.934
2014-12-10 11:00:00,"Etc/GMT-7",5.037
2014-12-10 13:00:00,"Etc/GMT-7",5.141
2014-12-10 15:00:00,"Etc/GMT-7",5.347
2014-12-10 17:00:00,"Etc/GMT-7",5.347
2014-12-10 19:00:00,"Etc/GMT-7",5.347
2014-12-10 21:00:00,"Etc/GMT-7",5.244
2014-12-10 23:00:00,"Etc/GMT-7",4.934
2014-12-11 01:00:00,"Etc/GMT-7",4.727
2014-12-11 03:00:00,"Etc/GMT-7",4.519
2014-12-11 05:00:00,"Etc/GMT-7",4.207
2014-12-11 07:00:00,"Etc/GMT-7",3.893
2014-12-11 09:00:00,"Etc/GMT-7",3.893
2014-12-11 11:00:00,"Etc/GMT-7",3.998
2014-12-11 13:00:00,"Etc/GMT-7",4.207
2014-12-11 15:00:00,"Etc/GMT-7",4.311
2014-12-11 17:00:00,"Etc/GMT-7",4.519
2014-12-11 19:00:00,"Etc/GMT-7",4.519
2014-12-11 21:00:00,"Etc/GMT-7",4.519
2014-12-11 23:00:00,"Etc/GMT-7",4.519
2014-12-12 01:00:00,"Etc/GMT-7",4.415
2014-12-12 03:00:00,"Etc/GMT-7",4.311
2014-12-12 05:00:00,"Etc/GMT-7",4.207
2014-12-12 07:00:00,"Etc/GMT-7",4.102
2014-12-12 09:00:00,"Etc/GMT-7",3.998
2014-12-12 11:00:00,"Etc/GMT-7",3.893
2014-12-12 13:00:00,"Etc/GMT-7",3.893
2014-12-12 15:00:00,"Etc/GMT-7",3.893
2014-12-12 17:00:00,"Etc/GMT-7",3.893
2014-12-12 19:00:00,"Etc/GMT-7",3.578
